player_id,player_name,similar_id,similar_player,rank,distance
12,K. Omeruo,338429,A. Radovanović,1,0.0696
12,K. Omeruo,275384,Jorge Meré,2,0.1445
12,K. Omeruo,256998,E. Bailly,3,0.1463
12,K. Omeruo,4329,Alejandro Arribas,4,0.1806
12,K. Omeruo,387785,Unai Elgezabal,5,0.19
12,K. Omeruo,3670,Mikel González,6,0.212
12,K. Omeruo,70507,Paulo Oliveira,7,0.2133
12,K. Omeruo,26195,M. Saunier,8,0.2133
12,K. Omeruo,189976,M. Angeleri,9,0.2256
12,K. Omeruo,41124,Naldo,10,0.2301
38,D. Blind,8032,Marcos Alonso,1,0.3099
38,D. Blind,777938,Dean Huijsen,2,0.3122
38,D. Blind,89550,M. Díaz,3,0.4024
38,D. Blind,808262,M. Perrone,4,0.4499
38,D. Blind,473367,Eric García,5,0.5402
38,D. Blind,4487,Sergio Marcos,6,0.548
38,D. Blind,410062,J. Koundé,7,0.5841
38,D. Blind,14757,Z. Kuzmanović,8,0.6147
38,D. Blind,624854,Manu Fernández,9,0.6314
38,D. Blind,3346,Sergio Busquets,10,0.6484
118,M. Depay,584522,Ansu Fati,1,0.4011
118,M. Depay,471753,João Félix,2,0.4648
118,M. Depay,86307,L. Vietto,3,0.4979
118,M. Depay,3840,Iago Aspas,4,0.565
118,M. Depay,105541,Lucas Pérez,5,0.5724
118,M. Depay,8278,G. Bale,6,0.6019
118,M. Depay,70129,Rodrigo,7,0.6229
118,M. Depay,258907,R. Assalé,8,0.6515
118,M. Depay,227756,J. Boga,9,0.7611
118,M. Depay,3685,C. Vela,10,0.7808
145,T. Vilhena,3426,Gaizka Toquero,1,0.2201
145,T. Vilhena,444669,N. González,2,0.2953
145,T. Vilhena,560353,Pablo Martínez,3,0.3063
145,T. Vilhena,559043,Valery Fernández,4,0.3182
145,T. Vilhena,6456,Dani Rodríguez,5,0.3304
145,T. Vilhena,344153,Tete Morente,6,0.3534
145,T. Vilhena,377083,Sergio Akieme,7,0.3541
145,T. Vilhena,403246,L. de la Torre,8,0.3635
145,T. Vilhena,352747,Miguel Olavide,9,0.3663
145,T. Vilhena,364086,T. Conechny,10,0.3851
151,J. Guidetti,86200,S. Araújo,1,0.1554
151,J. Guidetti,15111,A. Ramos,2,0.1589
151,J. Guidetti,3988,David Barral,3,0.222
151,J. Guidetti,86800,D. Benedetto,4,0.2388
151,J. Guidetti,405979,Abel Ruiz,5,0.2678
151,J. Guidetti,4017,Miku,6,0.2838
151,J. Guidetti,69610,D. Čop,7,0.2919
151,J. Guidetti,37831,C. Bacca,8,0.3047
151,J. Guidetti,4338,Diego Costa,9,0.3124
151,J. Guidetti,344120,Borja Mayoral,10,0.3175
253,Q. Promes,4879,Carles Gil,1,0.2204
253,Q. Promes,8323,Denis Suárez,2,0.3017
253,Q. Promes,788852,Hugo Álvarez,3,0.3042
253,Q. Promes,446483,André Almeida,4,0.3315
253,Q. Promes,544859,Álex Baena,5,0.3381
253,Q. Promes,544862,Germán Valera,6,0.3445
253,Q. Promes,4498,Lucas Vázquez,7,0.3543
253,Q. Promes,112556,J. Aquino,8,0.3657
253,Q. Promes,4015,Pablo Sarabia,9,0.3658
253,Q. Promes,26515,F. Kadir,10,0.369
254,R. Rosales,530689,Mario Hernández,1,0.183
254,R. Rosales,7612,Jorge Miramón,2,0.197
254,R. Rosales,135909,Rafa Soares,3,0.2256
254,R. Rosales,326525,Lucas Ahijado,4,0.2281
254,R. Rosales,550927,Sergi Cardona,5,0.2533
254,R. Rosales,4780,David Juncà,6,0.2683
254,R. Rosales,3464,Antonio Luna,7,0.2738
254,R. Rosales,3672,Carlos Martínez,8,0.2996
254,R. Rosales,740187,S. Bajčetić,9,0.3028
254,R. Rosales,230862,Íñigo Lekue,10,0.3164
267,L. de Jong,3875,Borja Bastón,1,0.2042
267,L. de Jong,385273,Charles,2,0.2086
267,L. de Jong,3657,T. Hemed,3,0.2414
267,L. de Jong,3450,R. Falcao,4,0.254
267,L. de Jong,92893,Toché,5,0.3147
267,L. de Jong,225946,A. Sanabria,6,0.3232
267,L. de Jong,3424,Fernando Llorente,7,0.3697
267,L. de Jong,22202,S. Zaza,8,0.4549
267,L. de Jong,3780,Manucho Gonçalves,9,0.468
267,L. de Jong,3483,Álvaro Negredo,10,0.4811
312,N. Gudelj,70123,A. Witsel,1,0.1954
312,N. Gudelj,3304,Nacho Fernández,2,0.2003
312,N. Gudelj,558739,T. Nianzou,3,0.2163
312,N. Gudelj,3671,Íñigo Martínez,4,0.2733
312,N. Gudelj,4303,David López,5,0.2848
312,N. Gudelj,225996,Diego Llorente,6,0.2922
312,N. Gudelj,545569,Saúl Coco,7,0.2934
312,N. Gudelj,439778,I. Doumbia,8,0.2986
312,N. Gudelj,3446,Mario Suárez,9,0.3083
312,N. Gudelj,519494,Álex Suárez,10,0.3144
1720,S. Becker,404757,J. Kluivert,1,0.0663
1720,S. Becker,3814,T. Bifouma,2,0.2419
1720,S. Becker,652912,W. Swedberg,3,0.3023
1720,S. Becker,230883,Ayoze Pérez,4,0.339
1720,S. Becker,4880,Rober Ibáñez,5,0.3418
1720,S. Becker,247141,Iñaki Williams,6,0.3508
1720,S. Becker,3287,Portu,7,0.3694
1720,S. Becker,4683,A. Szymanowski,8,0.3915
1720,S. Becker,225089,José Luis Morales,9,0.3934
1720,S. Becker,5911,Sandro Ramírez,10,0.4172
1751,O. Tannane,343925,D. Verde,1,0.1041
1751,O. Tannane,4375,Vitolo,2,0.1741
1751,O. Tannane,4015,Pablo Sarabia,3,0.1942
1751,O. Tannane,337068,J. Pombo,4,0.2083
1751,O. Tannane,279567,Martín Merquelanz,5,0.2722
1751,O. Tannane,134769,Y. Carrasco,6,0.2759
1751,O. Tannane,496400,C. Ejuke,7,0.2825
1751,O. Tannane,258022,V. Tsygankov,8,0.3009
1751,O. Tannane,226005,Burgui,9,0.302
1751,O. Tannane,544859,Álex Baena,10,0.3453
3269,Jordi Alba,3336,Adriano,1,0.2916
3269,Jordi Alba,326523,Dani Ceballos,2,0.3524
3269,Jordi Alba,3595,Beñat Etxebarria,3,0.3604
3269,Jordi Alba,3443,Koke,4,0.5217
3269,Jordi Alba,3835,Álex López,5,0.5628
3269,Jordi Alba,346195,Fabián Ruiz,6,0.638
3269,Jordi Alba,746346,Hugo Sotelo,7,0.6552
3269,Jordi Alba,3310,Marcelo,8,0.6647
3269,Jordi Alba,285590,S. Amrabat,9,0.6807
3269,Jordi Alba,112459,H. Herrera,10,0.6948
3270,Barragán,86198,J. Sánchez Miño,1,0.0469
3270,Barragán,42183,Petros,2,0.0904
3270,Barragán,537185,J. Araujo,3,0.1267
3270,Barragán,443324,Douglas Luiz,4,0.1662
3270,Barragán,14922,R. Rodríguez,5,0.1685
3270,Barragán,167120,Fran Varela,6,0.1894
3270,Barragán,593442,Beñat Prados,7,0.2134
3270,Barragán,446062,K. Arriaga,8,0.2289
3270,Barragán,367503,M. Wöber,9,0.2588
3270,Barragán,550229,Jon Moncayola,10,0.2642
3274,J. Mathieu,400549,Pau Torres,1,0.3227
3274,J. Mathieu,375011,N. Aguerd,2,0.3511
3274,J. Mathieu,470747,R. Araújo,3,0.3555
3274,J. Mathieu,25397,S. Umtiti,4,0.3703
3274,J. Mathieu,14748,A. Rüdiger,5,0.4018
3274,J. Mathieu,3305,Pepe,6,0.4222
3274,J. Mathieu,26307,A. Mandi,7,0.4415
3274,J. Mathieu,70120,Javi García,8,0.4582
3274,J. Mathieu,480145,A. Tchouaméni,9,0.5365
3274,J. Mathieu,230626,D. Ćaleta-Car,10,0.5385
3275,Ricardo Costa,4580,J. Babin,1,0.2413
3275,Ricardo Costa,20636,M. Andreolli,2,0.3067
3275,Ricardo Costa,947678,Juanma Herzog,3,0.3734
3275,Ricardo Costa,288112,C. Starfelt,4,0.3762
3275,Ricardo Costa,20433,S. Kjær,5,0.4018
3275,Ricardo Costa,5280,Mainz,6,0.4192
3275,Ricardo Costa,3692,B. Espinosa,7,0.4652
3275,Ricardo Costa,3642,Iván Ramis,8,0.5113
3275,Ricardo Costa,237262,S. Babić,9,0.5371
3275,Ricardo Costa,25831,C. Medjani,10,0.5609
3276,A. Rami,227894,J. Giménez,1,0.0752
3276,A. Rami,14687,S. Papastathopoulos,2,0.1189
3276,A. Rami,357991,Édgar González,3,0.1565
3276,A. Rami,3642,Iván Ramis,4,0.1667
3276,A. Rami,70140,Daniel Carriço,5,0.1689
3276,A. Rami,237262,S. Babić,6,0.1759
3276,A. Rami,125250,Ó. Duarte,7,0.1784
3276,A. Rami,3527,Kiko Olivas,8,0.1961
3276,A. Rami,831472,Jon Martín,9,0.201
3276,A. Rami,4918,Deivid,10,0.2033
3277,Víctor Ruíz,20393,D. Bonera,1,0.0642
3277,Víctor Ruíz,70112,E. Garay,2,0.1733
3277,Víctor Ruíz,3916,G. Cabral,3,0.1746
3277,Víctor Ruíz,3791,Z. Feddal,4,0.2049
3277,Víctor Ruíz,3338,Sergi Gómez,5,0.2084
3277,Víctor Ruíz,4360,Juanpe,6,0.2245
3277,Víctor Ruíz,112545,N. Araújo,7,0.2409
3277,Víctor Ruíz,4065,J. Murillo,8,0.273
3277,Víctor Ruíz,282439,Lluis López,9,0.3005
3277,Víctor Ruíz,3523,F. Lejeune,10,0.3117
3280,É. Banega,326523,Dani Ceballos,1,0.5528
3280,É. Banega,618294,Pedri,2,0.5848
3280,É. Banega,8287,L. Modrić,3,0.7007
3280,É. Banega,213948,R. De Paul,4,0.7411
3280,É. Banega,3310,Marcelo,5,0.7439
3280,É. Banega,3835,Álex López,6,0.77
3280,É. Banega,3269,Jordi Alba,7,0.7742
3280,É. Banega,69404,M. Kovačić,8,0.7955
3280,É. Banega,3567,Santi Cazorla,9,0.8511
3280,É. Banega,4336,T. Gayoso Roberto,10,0.9025
3281,Juan Bernat,342785,Jairo Izquierdo,1,0.3022
3281,Juan Bernat,3972,Álex Menéndez,2,0.3664
3281,Juan Bernat,489695,Marvin Park,3,0.3682
3281,Juan Bernat,609127,Carlos Martín,4,0.36870000000000003
3281,Juan Bernat,3787,Víctor Álvarez,5,0.3775
3281,Juan Bernat,545296,Y. Musah,6,0.3848
3281,Juan Bernat,574784,Antonio Sánchez,7,0.4195
3281,Juan Bernat,532627,Arnau Puigmal,8,0.4266
3281,Juan Bernat,344040,Marc Cucurella,9,0.4325
3281,Juan Bernat,404328,Enric Franquesa,10,0.4705
3282,Sergio Canales,356237,G. Lo Celso,1,0.1289
3282,Sergio Canales,302292,M. Ødegaard,2,0.2155
3282,Sergio Canales,703740,A. Güler,3,0.2707
3282,Sergio Canales,3448,A. Turan,4,0.2727
3282,Sergio Canales,69403,Sammir,5,0.3495
3282,Sergio Canales,8317,David Silva,6,0.4116
3282,Sergio Canales,288091,Marco Asensio,7,0.4379
3282,Sergio Canales,32652,E. Çolak,8,0.5137
3282,Sergio Canales,21077,A. Gómez,9,0.5562
3282,Sergio Canales,3425,Iker Muniain,10,0.5603
3284,S. Feghouli,5875,Álex Gallar,1,0.1293
3284,S. Feghouli,879047,Fer López,2,0.1381
3284,S. Feghouli,142755,B. Traoré,3,0.1855
3284,S. Feghouli,234527,A. Halilović,4,0.1921
3284,S. Feghouli,70125,Nolito,5,0.2501
3284,S. Feghouli,3358,Cristian Tello,6,0.3003
3284,S. Feghouli,241945,P. Sisto,7,0.3196
3284,S. Feghouli,20823,F. Vázquez,8,0.3228
3284,S. Feghouli,3484,Luis Alberto,9,0.3342
3284,S. Feghouli,7926,Nani,10,0.3703
3285,Pablo Hernández,208942,Óliver Torres,1,0.2771
3285,Pablo Hernández,8323,Denis Suárez,2,0.3415
3285,Pablo Hernández,28922,T. Lemar,3,0.3797
3285,Pablo Hernández,693939,Pablo Torre,4,0.4075
3285,Pablo Hernández,4791,J. González,5,0.4198
3285,Pablo Hernández,25440,J. Pastore,6,0.4233
3285,Pablo Hernández,25461,R. Boudebouz,7,0.4324
3285,Pablo Hernández,499596,S. Dest,8,0.4682
3285,Pablo Hernández,4362,Momo,9,0.5132
3285,Pablo Hernández,33219,E. Culio,10,0.5203
3286,Dani Parejo,3443,Koke,1,0.2313
3286,Dani Parejo,631908,Marc Casadó,2,0.2904
3286,Dani Parejo,3347,Sergi Roberto,3,0.3129
3286,Dani Parejo,559647,Kirian Rodríguez,4,0.345
3286,Dani Parejo,346195,Fabián Ruiz,5,0.3485
3286,Dani Parejo,282448,Aleix García,6,0.4142
3286,Dani Parejo,746346,Hugo Sotelo,7,0.4193
3286,Dani Parejo,69404,M. Kovačić,8,0.4659
3286,Dani Parejo,14757,Z. Kuzmanović,9,0.4721
3286,Dani Parejo,364005,F. Valverde,10,0.4943
3287,Portu,652912,W. Swedberg,1,0.0997
3287,Portu,339857,José Arnáiz,2,0.1747
3287,Portu,88642,E. Ávila,3,0.2032
3287,Portu,4880,Rober Ibáñez,4,0.2991
3287,Portu,595008,Alejandro Cantero,5,0.31
3287,Portu,247141,Iñaki Williams,6,0.3361
3287,Portu,3629,Viguera,7,0.3443
3287,Portu,91268,F. Hinestroza,8,0.3449
3287,Portu,1720,S. Becker,9,0.3694
3287,Portu,116283,D. Rolán,10,0.372
3290,Aritz Aduriz,5167,M. Díaz,1,0.3898
3290,Aritz Aduriz,336517,A. Dovbyk,2,0.4228
3290,Aritz Aduriz,3681,Imanol Agirretxe,3,0.4565
3290,Aritz Aduriz,208972,Carlos Castro,4,0.5092
3290,Aritz Aduriz,3424,Fernando Llorente,5,0.532
3290,Aritz Aduriz,385273,Charles,6,0.5401
3290,Aritz Aduriz,3781,Javi Guerra,7,0.5636
3290,Aritz Aduriz,3657,T. Hemed,8,0.6286
3290,Aritz Aduriz,267,L. de Jong,9,0.6477
3290,Aritz Aduriz,14817,R. Lewandowski,10,0.6519
3291,Paco Alcácer,208972,Carlos Castro,1,0.2236
3291,Paco Alcácer,4017,Miku,2,0.2637
3291,Paco Alcácer,14943,M. Mandžukić,3,0.2762
3291,Paco Alcácer,37831,C. Bacca,4,0.3036
3291,Paco Alcácer,3781,Javi Guerra,5,0.3416
3291,Paco Alcácer,266885,M. Olunga,6,0.3645
3291,Paco Alcácer,14817,R. Lewandowski,7,0.37
3291,Paco Alcácer,5167,M. Díaz,8,0.3905
3291,Paco Alcácer,134175,Raúl de Tomás,9,0.4413
3291,Paco Alcácer,40770,Willian José,10,0.4431
3293,P. Piatti,4513,D. Cheryshev,1,0.1074
3293,P. Piatti,218549,Garry Rodrigues,2,0.1644
3293,P. Piatti,25477,S. Gürler,3,0.1755
3293,P. Piatti,339791,Álex Berenguer,4,0.1874
3293,P. Piatti,251565,Álvaro García,5,0.2102
3293,P. Piatti,275419,Luis Rioja,6,0.2331
3293,P. Piatti,344053,Carles Pérez,7,0.2361
3293,P. Piatti,568583,Juan Cruz,8,0.2364
3293,P. Piatti,265376,M. Simon,9,0.2532
3293,P. Piatti,559718,Gonzalo Plata,10,0.2713
3294,Roberto Soldado,536640,Sergio Camello,1,0.1646
3294,Roberto Soldado,250885,Santi Mina,2,0.1767
3294,Roberto Soldado,69610,D. Čop,3,0.1972
3294,Roberto Soldado,344120,Borja Mayoral,4,0.227
3294,Roberto Soldado,388976,T. Kadewere,5,0.2427
3294,Roberto Soldado,7593,Quique González,6,0.2566
3294,Roberto Soldado,3605,Jorge Molina,7,0.268
3294,Roberto Soldado,86800,D. Benedetto,8,0.2943
3294,Roberto Soldado,4338,Diego Costa,9,0.2981
3294,Roberto Soldado,135927,André Silva,10,0.317
3300,Raúl Albiol,567016,Jon Pacheco,1,0.1233
3300,Raúl Albiol,3791,Z. Feddal,2,0.1466
3300,Raúl Albiol,3828,Raúl Navas,3,0.1615
3300,Raúl Albiol,485083,David Carmo,4,0.1802
3300,Raúl Albiol,225996,Diego Llorente,5,0.2308
3300,Raúl Albiol,446859,Peru Nolaskoain,6,0.2364
3300,Raúl Albiol,4355,David García,7,0.2499
3300,Raúl Albiol,3916,G. Cabral,8,0.258
3300,Raúl Albiol,364003,S. Bueno,9,0.2735
3300,Raúl Albiol,4303,David López,10,0.2784
3301,Arbeloa,3384,A. Guardado,1,0.2446
3301,Arbeloa,3413,Ander Herrera,2,0.2785
3301,Arbeloa,642237,Gerard Martín,3,0.2956
3301,Arbeloa,4243,Verza,4,0.3481
3301,Arbeloa,3676,Asier Illarramendi,5,0.3519
3301,Arbeloa,70083,Danilo,6,0.3554
3301,Arbeloa,247207,Joan Jordán,7,0.3598
3301,Arbeloa,599551,E. Camavinga,8,0.3714
3301,Arbeloa,5907,Sergi Samper,9,0.3889
3301,Arbeloa,135561,F. Grillitsch,10,0.3971
3304,Nacho Fernández,3446,Mario Suárez,1,0.1574
3304,Nacho Fernández,70094,Fernando,2,0.1746
3304,Nacho Fernández,312,N. Gudelj,3,0.2003
3304,Nacho Fernández,439778,I. Doumbia,4,0.2007
3304,Nacho Fernández,212621,M. Kranevitter,5,0.2589
3304,Nacho Fernández,395114,Igor Zubeldía,6,0.2767
3304,Nacho Fernández,3671,Íñigo Martínez,7,0.3147
3304,Nacho Fernández,519494,Álex Suárez,8,0.3408
3304,Nacho Fernández,4303,David López,9,0.347
3304,Nacho Fernández,8309,K. Rekik,10,0.3501
3305,Pepe,403448,Éder Militão,1,0.1473
3305,Pepe,3795,H. Moreno,2,0.1757
3305,Pepe,230626,D. Ćaleta-Car,3,0.1802
3305,Pepe,498373,M. Sagnan,4,0.2851
3305,Pepe,544844,Logan Costa,5,0.3173
3305,Pepe,26307,A. Mandi,6,0.3208
3305,Pepe,364003,S. Bueno,7,0.3229
3305,Pepe,4355,David García,8,0.3315
3305,Pepe,134503,C. Lenglet,9,0.3397
3305,Pepe,292991,M. Lemos,10,0.3474
3306,Sergio Ramos,3341,Gerard Piqué,1,0.1582
3306,Sergio Ramos,25397,S. Umtiti,2,0.3063
3306,Sergio Ramos,70120,Javi García,3,0.3083
3306,Sergio Ramos,470747,R. Araújo,4,0.4194
3306,Sergio Ramos,14748,A. Rüdiger,5,0.4791
3306,Sergio Ramos,135103,A. Christensen,6,0.4823
3306,Sergio Ramos,7860,T. Vermaelen,7,0.5242
3306,Sergio Ramos,3274,J. Mathieu,8,0.5609
3306,Sergio Ramos,26307,A. Mandi,9,0.5817
3306,Sergio Ramos,270866,Diego Carlos,10,0.5832
3309,R. Varane,270866,Diego Carlos,1,0.3239
3309,R. Varane,281069,Robin Le Normand,2,0.351
3309,R. Varane,7860,T. Vermaelen,3,0.3826
3309,R. Varane,292991,M. Lemos,4,0.3923
3309,R. Varane,26307,A. Mandi,5,0.4292
3309,R. Varane,230626,D. Ćaleta-Car,6,0.4338
3309,R. Varane,549129,Aitor Paredes,7,0.4637
3309,R. Varane,3795,H. Moreno,8,0.4773
3309,R. Varane,3372,Aythami Artiles,9,0.4851
3309,R. Varane,544844,Logan Costa,10,0.543
3310,Marcelo,213948,R. De Paul,1,0.3745
3310,Marcelo,326523,Dani Ceballos,2,0.4418
3310,Marcelo,3334,Dani Alves,3,0.5209
3310,Marcelo,3269,Jordi Alba,4,0.6647
3310,Marcelo,3280,É. Banega,5,0.7439
3310,Marcelo,3595,Beñat Etxebarria,6,0.7613
3310,Marcelo,7069,Javi Lara,7,0.7915
3310,Marcelo,3336,Adriano,8,0.8713
3310,Marcelo,33219,E. Culio,9,0.891
3310,Marcelo,3567,Santi Cazorla,10,0.9178
3313,José Callejón,659244,Ramón Terrats,1,0.2187
3313,José Callejón,279569,Sangalli,2,0.2405
3313,José Callejón,279538,Marcos Llorente,3,0.2613
3313,José Callejón,3979,De las Cuevas,4,0.2633
3313,José Callejón,4252,Aaron Níguez,5,0.2779
3313,José Callejón,769742,Rodrigo Mendoza,6,0.3216
3313,José Callejón,352789,Óscar Rodríguez,7,0.3296
3313,José Callejón,364864,Pedro Díaz,8,0.3321
3313,José Callejón,447358,C. Gallagher,9,0.3325
3313,José Callejón,590503,Ilaix Moriba,10,0.3568
3317,Esteban Granero,599560,Alberto Reina,1,0.0939
3317,Esteban Granero,424624,P. Etebo,2,0.1387
3317,Esteban Granero,364850,Junior Firpo,3,0.1922
3317,Esteban Granero,3568,Recio,4,0.2238
3317,Esteban Granero,26652,D. Wass,5,0.2376
3317,Esteban Granero,339789,Mikel Merino,6,0.241
3317,Esteban Granero,387840,Santi Comesaña,7,0.2412
3317,Esteban Granero,3808,Javi Márquez,8,0.2644
3317,Esteban Granero,134170,José Rodríguez,9,0.2757
3317,Esteban Granero,402004,S. Colombatto,10,0.2863
3321,K. Benzema,3322,Cristiano Ronaldo,1,0.6512
3321,K. Benzema,7972,L. Suárez,2,0.8292
3321,K. Benzema,20948,S. Jovetić,3,0.8796
3321,K. Benzema,353833,K. Mbappé,4,1.1849
3321,K. Benzema,3604,Rubén Castro,5,1.2151
3321,K. Benzema,40550,Paulinho,6,1.3331
3321,K. Benzema,3682,A. Griezmann,7,1.3674
3321,K. Benzema,3779,Alberto Bueno,8,1.4327
3321,K. Benzema,3840,Iago Aspas,9,1.4482
3321,K. Benzema,86307,L. Vietto,10,1.4603
3322,Cristiano Ronaldo,3321,K. Benzema,1,0.6512
3322,Cristiano Ronaldo,7972,L. Suárez,2,1.0875
3322,Cristiano Ronaldo,20948,S. Jovetić,3,1.2647
3322,Cristiano Ronaldo,3604,Rubén Castro,4,1.3257
3322,Cristiano Ronaldo,353833,K. Mbappé,5,1.601
3322,Cristiano Ronaldo,258264,L. Jović,6,1.6721
3322,Cristiano Ronaldo,25795,W. Ben Yedder,7,1.7609
3322,Cristiano Ronaldo,25867,P. Aubameyang,8,1.7761
3322,Cristiano Ronaldo,5297,I. Uche,9,1.8008
3322,Cristiano Ronaldo,7941,Chicharito,10,1.8157
3324,Álvaro Morata,91519,J. Córdoba,1,0.109
3324,Álvaro Morata,20728,Jonathas,2,0.1177
3324,Álvaro Morata,275338,Borja Iglesias,3,0.1871
3324,Álvaro Morata,7908,Fernando Torres,4,0.2008
3324,Álvaro Morata,55224,A. Sørloth,5,0.2031
3324,Álvaro Morata,25472,C. Bakambu,6,0.2457
3324,Álvaro Morata,55968,M. Braithwaite,7,0.2477
3324,Álvaro Morata,3804,Álvaro Vázquez,8,0.262
3324,Álvaro Morata,3874,Kike García,9,0.3053
3324,Álvaro Morata,515713,B. Dia,10,0.3453
3325,Juanfran,286248,V. Kravets,1,0.0899
3325,Juanfran,293333,M. Ristić,2,0.1022
3325,Juanfran,230862,Íñigo Lekue,3,0.1754
3325,Juanfran,422517,Fran García,4,0.1949
3325,Juanfran,5383,Toño García,5,0.206
3325,Juanfran,621207,Javi Rueda,6,0.2185
3325,Juanfran,303078,G. Suazo,7,0.2434
3325,Juanfran,396513,Alex Pozo,8,0.2615
3325,Juanfran,358801,P. Estupiñán,9,0.2834
3325,Juanfran,354123,Pol Lirola,10,0.2923
3326,Jesé Rodríguez,527100,M. Greenwood,1,0.1054
3326,Jesé Rodríguez,247671,N. Pépé,2,0.2519
3326,Jesé Rodríguez,7926,Nani,3,0.2944
3326,Jesé Rodríguez,3484,Luis Alberto,4,0.355
3326,Jesé Rodríguez,28115,N. Fekir,5,0.3818
3326,Jesé Rodríguez,547260,Rodrygo,6,0.4789
3326,Jesé Rodríguez,397178,M. Rashford,7,0.4925
3326,Jesé Rodríguez,3843,F. Orellana,8,0.4961
3326,Jesé Rodríguez,879047,Fer López,9,0.4983
3326,Jesé Rodríguez,234527,A. Halilović,10,0.4992
3327,Joselu,395636,M. Gómez,1,0.1145
3327,Joselu,284322,E. Ponce,2,0.1617
3327,Joselu,101635,F. Caicedo,3,0.1709
3327,Joselu,574907,E. Touré,4,0.1717
3327,Joselu,6914,Álex Alegría,5,0.2449
3327,Joselu,22202,S. Zaza,6,0.2644
3327,Joselu,4048,Sergi Enrich,7,0.268
3327,Joselu,105616,B. Ideye,8,0.2685
3327,Joselu,225946,A. Sanabria,9,0.2853
3327,Joselu,171643,R. Yaremchuk,10,0.2883
3334,Dani Alves,3310,Marcelo,1,0.5209
3334,Dani Alves,3269,Jordi Alba,2,0.7204
3334,Dani Alves,326523,Dani Ceballos,3,0.754
3334,Dani Alves,3336,Adriano,4,0.7559
3334,Dani Alves,3595,Beñat Etxebarria,5,0.8012
3334,Dani Alves,7069,Javi Lara,6,0.8059
3334,Dani Alves,213948,R. De Paul,7,0.8657
3334,Dani Alves,33219,E. Culio,8,0.9562
3334,Dani Alves,4501,Dani Carvajal,9,0.995
3334,Dani Alves,599551,E. Camavinga,10,1.0342
3335,Marc Bartra,814546,Carlos Domínguez,1,0.0966
3335,Marc Bartra,134502,Aymeric Laporte,2,0.0977
3335,Marc Bartra,3671,Íñigo Martínez,3,0.1373
3335,Marc Bartra,620193,C. Riedel,4,0.1581
3335,Marc Bartra,3644,Pedro Bigas,5,0.1584
3335,Marc Bartra,395114,Igor Zubeldía,6,0.1799
3335,Marc Bartra,485083,David Carmo,7,0.2033
3335,Marc Bartra,3828,Raúl Navas,8,0.2172
3335,Marc Bartra,101649,N. Pareja,9,0.2316
3335,Marc Bartra,3588,Chechu Dorado,10,0.2447
3336,Adriano,3269,Jordi Alba,1,0.2916
3336,Adriano,3595,Beñat Etxebarria,2,0.3739
3336,Adriano,112459,H. Herrera,3,0.4816
3336,Adriano,285590,S. Amrabat,4,0.4894
3336,Adriano,3443,Koke,5,0.5553
3336,Adriano,4487,Sergio Marcos,6,0.5986
3336,Adriano,746346,Hugo Sotelo,7,0.6057
3336,Adriano,326523,Dani Ceballos,8,0.6339
3336,Adriano,599551,E. Camavinga,9,0.6356
3336,Adriano,346195,Fabián Ruiz,10,0.6755
3337,Andreu Fontàs,3374,Zé Castro,1,0.3472
3337,Andreu Fontàs,856312,Yoel Lago,2,0.3642
3337,Andreu Fontàs,809746,Andrés Castrín,3,0.4528
3337,Andreu Fontàs,624854,Manu Fernández,4,0.5306
3337,Andreu Fontàs,134503,C. Lenglet,5,0.5491
3337,Andreu Fontàs,375011,N. Aguerd,6,0.5566
3337,Andreu Fontàs,400549,Pau Torres,7,0.5612
3337,Andreu Fontàs,446859,Peru Nolaskoain,8,0.6263
3337,Andreu Fontàs,689107,Renato Veiga,9,0.6552
3337,Andreu Fontàs,364860,Rodri,10,0.6792
3338,Sergi Gómez,4065,J. Murillo,1,0.0739
3338,Sergi Gómez,70112,E. Garay,2,0.1406
3338,Sergi Gómez,20393,D. Bonera,3,0.1443
3338,Sergi Gómez,6325,Gonzalo Verdú,4,0.1667
3338,Sergi Gómez,41363,Gabriel Paulista,5,0.1718
3338,Sergi Gómez,288081,S. McKenna,6,0.183
3338,Sergi Gómez,688446,Chadi Riad,7,0.1945
3338,Sergi Gómez,453251,Alejandro Catena,8,0.1959
3338,Sergi Gómez,112545,N. Araújo,9,0.2015
3338,Sergi Gómez,3277,Víctor Ruíz,10,0.2084
3339,Martín Montoya,604122,Jon Aramburu,1,0.0558
3339,Martín Montoya,3557,Jesús Gámez,2,0.1091
3339,Martín Montoya,7624,Rober Correa,3,0.1174
3339,Martín Montoya,740187,S. Bajčetić,4,0.1238
3339,Martín Montoya,3464,Antonio Luna,5,0.1817
3339,Martín Montoya,5901,Edu Campabadal,6,0.2313
3339,Martín Montoya,3920,Pedro López,7,0.2354
3339,Martín Montoya,3672,Carlos Martínez,8,0.2593
3339,Martín Montoya,525130,Álex Centelles,9,0.2727
3339,Martín Montoya,557401,Bruno Langa,10,0.2934
3340,Muniesa,4805,Anaitz Arbilla,1,0.0853
3340,Muniesa,843681,Pau Navarro,2,0.1142
3340,Muniesa,456053,J. Foyth,3,0.3356
3340,Muniesa,340706,G. Rodríguez,4,0.3499
3340,Muniesa,3414,Ander Iturraspe,5,0.3661
3340,Muniesa,604055,Mika Mármol,6,0.3705
3340,Muniesa,134476,F. Barba,7,0.371
3340,Muniesa,3566,Ignacio Camacho,8,0.3731
